Id,SalePrice
2736,140493.61159571604
2737,123267.26768195134
2738,136815.888170245
2739,159260.59393285407
2740,138271.1168355099
2741,140394.753017371
2742,148560.73884534434
2743,150633.94936949597
2744,161390.72452944232
2745,140338.23194611294
2746,139800.3867188041
2747,137504.4255736724
2748,123269.61200230966
2749,124825.68685003197
2750,127473.83074324527
2751,133807.86644473646
2752,182704.2451524438
2753,144029.91604304893
2754,247562.19787250328
2755,133043.52108280774
2756,94261.73482903773
2757,70439.11405380735
2758,82612.7080644627
2759,155315.9991264385
2760,115913.90726667734
2761,144480.53356214386
2762,147225.79644946224
2763,181616.3224102756
2764,141924.71778045635
2765,266828.75407110696
2766,138893.8632176905
2767,82068.24084723541
2768,123862.48077957092
2769,127494.16182382354
2770,137773.29878157302
2771,107600.62575741461
2772,112549.0342060979
2773,157643.8256386837
2774,141645.9825164691
2775,103880.17405247425
2776,134415.41734524583
2777,145361.04295833668
2778,103178.98151106393
2779,119140.17402750257
2780,94650.35042425372
2781,93808.17844093949
2782,93565.4273346672
2783,96200.81659419293
2784,121060.96694533389
2785,140814.95472955177
2786,67428.23339371594
2787,122772.94461884873
2788,72052.43698459094
2789,168393.90110814644
2790,96165.64860650268
2791,107636.07567206603
2792,60796.0791839325
2793,154784.6901622405
2794,93059.42813726353
2795,127120.32788800188
2796,99595.22176644733
2797,209304.32420219047
2798,91516.69793446694
2799,105655.43509669066
2800,65723.59417038684
2801,97216.35943778022
2802,122739.04414575145
2803,169113.21524763468
2804,132227.96537620993
2805,94424.79162018558
2806,82656.92813614909
2807,170606.29058430833
2808,147326.5377407834
2809,132980.55483099565
2810,126217.6347555856
2811,155794.92817356242
2812,158607.25369981249
2813,153845.6811720147
2814,152139.31249435438
2815,100392.0834265162
2816,226642.60007488335
2817,147902.13987115448
2818,130764.78505774563
2819,162600.10540268556
2820,135323.3568446605
2821,105436.8294128746
2822,185282.28859045458
2823,354524.6770583735
2824,190741.12194371445
2825,143255.11075774336
2826,133973.5554314207
2827,137164.59205360594
2828,216606.78318284504
2829,206522.8349685175
2830,227187.0888508648
2831,174067.30028193048
2832,249790.29449143526
2833,293089.39401728316
2834,223374.30284635373
2835,223999.14557229745
2836,190441.98863488354
2837,153771.79621523374
2838,150570.3661006157
2839,173265.63903466938
2840,199001.69596946394
2841,203249.3301517212
2842,234472.7672645351
2843,146521.2105609534
2844,169954.23994290555
2845,121386.86554157139
2846,208910.95194248034
2847,203292.79950018332
2848,230694.3462135238
2849,199529.35539357646
2850,283836.35958172736
2851,220085.43494712096
2852,240797.376260972
2853,239167.12175550664
2854,139141.64589320624
2855,203268.7695404292
2856,202586.22324111883
2857,186657.542586231
2858,210553.88690202514
2859,114269.60605959437
2860,122928.30700255709
2861,127014.10297858558
2862,193957.3634850239
2863,133511.20639241516
2864,242840.41546748474
2865,139664.36226572018
2866,153253.49296390873
2867,96894.21101607397
2868,98564.6871645375
2869,100124.59910400104
2870,123532.98883225482
2871,77989.61668946756
2872,52114.827872655456
2873,101783.27145554978
2874,135181.45576181178
2875,113448.50944577531
2876,159651.35799728072
2877,144292.88724481853
2878,171357.4235720652
2879,135186.82670258533
2880,98290.53765653197
2881,152615.2610381968
2882,170493.25058632824
2883,202172.37082870802
2884,197755.44401623448
2885,188005.8157168478
2886,232522.25761242196
2887,91333.85881518286
2888,136496.7189346007
2889,59607.16350294237
2890,76898.25290055342
2891,136078.50100720784
2892,54706.64836682242
2893,85962.23435453026
2894,60964.900447952445
2895,325828.68071222096
2896,285221.63299710286
2897,204983.86635540306
2898,147338.86806203632
2899,201121.07605511637
2900,155752.16104631915
2901,194646.7294111502
2902,186057.9499541422
2903,314131.63747756544
2904,347867.8595714182
2905,91764.65236338666
2906,205002.72490887507
2907,106869.16558578354
2908,129332.9994423871
2909,146192.0256118036
2910,78744.48147792417
2911,78613.30326040236
2912,138623.47333411797
2913,76948.65949802515
2914,77143.18478110801
2915,84989.11059191349
2916,78784.76639993725
2917,173293.53659582313
2918,114560.57471534645
2919,220269.03948824297
